State,Date,Total,Category
Utah,02/06/21,41064049,Beverages
Utah,02/13/21,39951858,Beverages
Utah,02/20/21,42406038,Beverages
Utah,02/27/21,40215141,Beverages
Utah,03/06/21,48440126,Beverages
Utah,03/13/21,49315851,Beverages
Utah,03/20/21,48362455,Beverages
Utah,03/27/21,47163700,Beverages
Utah,04/03/21,48064080,Beverages
Utah,04/10/21,46567094,Beverages
Utah,04/17/21,46389732,Beverages
Utah,04/24/21,57495960,Beverages
Utah,05/01/21,48469903,Beverages
Utah,05/08/21,47560236,Beverages
Utah,05/15/21,46890582,Beverages
Utah,05/22/21,50168188,Beverages
Utah,05/29/21,48402225,Beverages
Utah,06/05/21,54080646,Beverages
Utah,06/12/21,52509789,Beverages
Utah,06/19/21,52125969,Beverages
Utah,06/26/21,51063375,Beverages
Utah,07/03/21,63084003,Beverages
Utah,07/10/21,52781068,Beverages
Utah,07/17/21,51456209,Beverages
Utah,07/24/21,51158366,Beverages
Utah,07/31/21,47596178,Beverages
Utah,08/07/21,51951176,Beverages
Utah,08/14/21,47023907,Beverages
Utah,08/21/21,51666916,Beverages
Utah,08/28/21,49416421,Beverages
Utah,09/04/21,44210002,Beverages
Utah,09/11/21,41117314,Beverages
Utah,09/18/21,44143828,Beverages
Utah,09/25/21,43466278,Beverages
Utah,10/02/21,44056654,Beverages
Utah,10/09/21,43414144,Beverages
Utah,10/16/21,41845543,Beverages
Utah,10/23/21,44247286,Beverages
Utah,10/30/21,42897344,Beverages
Utah,11/06/21,43431659,Beverages
Utah,11/13/21,41599700,Beverages
Utah,11/20/21,42482290,Beverages
Utah,11/27/21,44130899,Beverages
Utah,12/04/21,37650558,Beverages
Utah,12/11/21,37893735,Beverages
Utah,12/18/21,37779767,Beverages
Utah,12/25/21,39310062,Beverages
Utah,01/01/22,41928885,Beverages
Utah,01/08/22,41327952,Beverages
Utah,01/15/22,41770942,Beverages
Utah,01/22/22,40824264,Beverages
Utah,01/29/22,40412337,Beverages
Utah,02/05/22,41135337,Beverages
Utah,02/12/22,40540529,Beverages
Utah,02/19/22,42202131,Beverages
Utah,02/26/22,41422143,Beverages
Utah,03/05/22,47828887,Beverages
Utah,03/12/22,50692451,Beverages
Utah,03/19/22,47427505,Beverages
Utah,03/26/22,42612721,Beverages
Utah,04/02/22,47427302,Beverages
Utah,04/09/22,48847689,Beverages
Utah,04/16/22,59965312,Beverages
Utah,04/23/22,50387183,Beverages
Utah,04/30/22,51248785,Beverages
Utah,05/07/22,47792301,Beverages
Utah,05/14/22,47828374,Beverages
Utah,05/21/22,50500606,Beverages
Utah,05/28/22,49964385,Beverages
Utah,06/04/22,51375028,Beverages
Utah,06/11/22,50829533,Beverages
Utah,06/18/22,54579769,Beverages
Utah,06/25/22,50978976,Beverages
Utah,07/02/22,52291885,Beverages
Utah,07/09/22,52344572,Beverages
Utah,07/16/22,53473029,Beverages
Utah,07/23/22,52206835,Beverages
Utah,07/30/22,48962780,Beverages
Utah,08/06/22,51730704,Beverages
Utah,08/13/22,49789791,Beverages
Utah,08/20/22,49798654,Beverages
Utah,08/27/22,50957604,Beverages
Utah,09/03/22,41864216,Beverages
Utah,09/10/22,43023765,Beverages
Utah,09/17/22,44819876,Beverages
Utah,09/24/22,41312920,Beverages
Utah,10/01/22,44885471,Beverages
Utah,10/08/22,43969991,Beverages
Utah,10/15/22,44724595,Beverages
Utah,10/22/22,43805512,Beverages
Utah,10/29/22,41511168,Beverages
Utah,11/05/22,41439500,Beverages
Utah,11/12/22,42494796,Beverages
Utah,11/19/22,43335120,Beverages
Utah,11/26/22,45592232,Beverages
Utah,12/03/22,39842748,Beverages
Utah,12/10/22,46035890,Beverages
Utah,12/17/22,40941064,Beverages
Utah,12/24/22,41407533,Beverages
Utah,12/31/22,39245008,Beverages
Vermont,01/12/19,8893642,Beverages
Vermont,01/19/19,9520494,Beverages
Vermont,01/26/19,9195770,Beverages
Vermont,02/02/19,9482397,Beverages
Vermont,02/09/19,9217852,Beverages
Vermont,02/16/19,9751026,Beverages
Vermont,02/23/19,9690861,Beverages
Vermont,03/02/19,11212388,Beverages
Vermont,03/09/19,10914271,Beverages
Vermont,03/16/19,11609592,Beverages
Vermont,03/23/19,11260345,Beverages
Vermont,03/30/19,11776250,Beverages
Vermont,04/06/19,11134244,Beverages
Vermont,04/13/19,11548840,Beverages
Vermont,04/20/19,11149348,Beverages
Vermont,04/27/19,11288633,Beverages
Vermont,05/04/19,11564419,Beverages
Vermont,05/11/19,11020828,Beverages
Vermont,05/18/19,11585992,Beverages
Vermont,05/25/19,13089622,Beverages
Vermont,06/01/19,12161718,Beverages
Vermont,06/08/19,11826888,Beverages
Vermont,06/15/19,11479610,Beverages
Vermont,06/22/19,11460914,Beverages
Vermont,06/29/19,11790193,Beverages
Vermont,07/06/19,11794755,Beverages
Vermont,07/13/19,11343692,Beverages
Vermont,07/20/19,11010085,Beverages
Vermont,07/27/19,11869875,Beverages
Vermont,08/03/19,9421575,Beverages
Vermont,08/10/19,11922162,Beverages
Vermont,08/17/19,11185677,Beverages
Vermont,08/24/19,10844566,Beverages
Vermont,08/31/19,11115068,Beverages
Vermont,09/07/19,10071402,Beverages
Vermont,09/14/19,9289864,Beverages
Vermont,09/21/19,9304473,Beverages
Vermont,09/28/19,9916604,Beverages
Vermont,10/05/19,10054105,Beverages
Vermont,10/12/19,10062384,Beverages
Vermont,10/19/19,9862837,Beverages
Vermont,10/26/19,9630469,Beverages
Vermont,11/02/19,11230142,Beverages
Vermont,11/09/19,10362302,Beverages
Vermont,11/16/19,10025551,Beverages
Vermont,11/23/19,9770319,Beverages
Vermont,11/30/19,10086200,Beverages
Vermont,12/07/19,8876640,Beverages
Vermont,12/14/19,8951151,Beverages
Vermont,12/21/19,9296443,Beverages
Vermont,12/28/19,7907768,Beverages
Vermont,01/04/20,9129117,Beverages
Vermont,01/11/20,11146927,Beverages
Vermont,01/18/20,9843864,Beverages
Vermont,01/25/20,9910825,Beverages
Vermont,02/01/20,9498019,Beverages
Vermont,02/08/20,11190494,Beverages
Vermont,02/15/20,11958396,Beverages
Vermont,02/22/20,9211251,Beverages
Vermont,02/29/20,9374571,Beverages
Vermont,03/07/20,11548972,Beverages
Vermont,03/14/20,11057248,Beverages
Vermont,03/21/20,11419007,Beverages
Vermont,03/28/20,11122522,Beverages
Vermont,04/04/20,13760887,Beverages
Vermont,04/11/20,11668637,Beverages
Vermont,04/18/20,11837761,Beverages
Vermont,04/25/20,11341084,Beverages
Vermont,05/02/20,11028716,Beverages
Vermont,05/09/20,11085405,Beverages
Vermont,05/16/20,11114758,Beverages
Vermont,05/23/20,11641254,Beverages
Vermont,05/30/20,11089787,Beverages
Vermont,06/06/20,12289288,Beverages
Vermont,06/13/20,9830983,Beverages
Vermont,06/20/20,11886046,Beverages
Vermont,06/27/20,12114512,Beverages
Vermont,07/04/20,11437961,Beverages
Vermont,07/11/20,11963702,Beverages
Vermont,07/18/20,12170849,Beverages
Vermont,07/25/20,11477353,Beverages
Vermont,08/01/20,11788469,Beverages
Vermont,08/08/20,11999309,Beverages
Vermont,08/15/20,11674422,Beverages
Vermont,08/22/20,11400085,Beverages
Vermont,08/29/20,9969389,Beverages
Vermont,09/05/20,10300367,Beverages
Vermont,09/12/20,10036543,Beverages
Vermont,09/19/20,12027629,Beverages
Vermont,09/26/20,9893092,Beverages
Vermont,10/03/20,10013873,Beverages
Vermont,10/10/20,9795967,Beverages
Vermont,10/17/20,9749285,Beverages
Vermont,10/24/20,9793546,Beverages
Vermont,10/31/20,10365727,Beverages
Vermont,11/07/20,9813178,Beverages
Vermont,11/14/20,10268246,Beverages
Vermont,11/21/20,10244434,Beverages
Vermont,11/28/20,10384824,Beverages
Vermont,12/05/20,9358044,Beverages
Vermont,12/12/20,9575170,Beverages
Vermont,12/19/20,8093927,Beverages
Vermont,12/26/20,9057891,Beverages
Vermont,01/02/21,9819230,Beverages
Vermont,01/09/21,9091497,Beverages
Vermont,01/16/21,9618593,Beverages
Vermont,01/23/21,9450673,Beverages
Vermont,01/30/21,9831919,Beverages
Vermont,02/06/21,9257101,Beverages
Vermont,02/13/21,9306038,Beverages
Vermont,02/20/21,10054414,Beverages
Vermont,02/27/21,9398124,Beverages
Vermont,03/06/21,11246149,Beverages
Vermont,03/13/21,11230323,Beverages
Vermont,03/20/21,11797865,Beverages
Vermont,03/27/21,11491956,Beverages
Vermont,04/03/21,11903754,Beverages
Vermont,04/10/21,12017364,Beverages
Vermont,04/17/21,12054248,Beverages
Vermont,04/24/21,11616219,Beverages
Vermont,05/01/21,11300473,Beverages
Vermont,05/08/21,10951316,Beverages
Vermont,05/15/21,11688702,Beverages
Vermont,05/22/21,10992152,Beverages
Vermont,05/29/21,10975308,Beverages
Vermont,06/05/21,11940124,Beverages
Vermont,06/12/21,11968588,Beverages
Vermont,06/19/21,12662928,Beverages
Vermont,06/26/21,11586160,Beverages
Vermont,07/03/21,11593191,Beverages
Vermont,07/10/21,12132124,Beverages
Vermont,07/17/21,12033819,Beverages
Vermont,07/24/21,12247774,Beverages
Vermont,07/31/21,12270686,Beverages
Vermont,08/07/21,13876146,Beverages
Vermont,08/14/21,11319675,Beverages
Vermont,08/21/21,11461077,Beverages
Vermont,08/28/21,11835897,Beverages
Vermont,09/04/21,10207180,Beverages
Vermont,09/11/21,10353156,Beverages
Vermont,09/18/21,9825140,Beverages
Vermont,09/25/21,9877454,Beverages
Vermont,10/02/21,9944601,Beverages
Vermont,10/09/21,9697149,Beverages
Vermont,10/16/21,10111511,Beverages
Vermont,10/23/21,10057012,Beverages
Vermont,10/30/21,10339496,Beverages
Vermont,11/06/21,9755037,Beverages
Vermont,11/13/21,10057230,Beverages
Vermont,11/20/21,10718539,Beverages
Vermont,11/27/21,10408259,Beverages
Vermont,12/04/21,8970556,Beverages
Vermont,12/11/21,9475545,Beverages
Vermont,12/18/21,9174010,Beverages
Vermont,12/25/21,11326035,Beverages
Vermont,01/01/22,9157812,Beverages
Vermont,01/08/22,9506687,Beverages
Vermont,01/15/22,9727209,Beverages
Vermont,01/22/22,9982371,Beverages
Vermont,01/29/22,10185142,Beverages
Vermont,02/05/22,8282612,Beverages
Vermont,02/12/22,9657681,Beverages
Vermont,02/19/22,9456577,Beverages
Vermont,02/26/22,9498994,Beverages
Vermont,03/05/22,11637772,Beverages
Vermont,03/12/22,11249615,Beverages
Vermont,03/19/22,12253191,Beverages
Vermont,03/26/22,11791902,Beverages
Vermont,04/02/22,12005815,Beverages
Vermont,04/09/22,11529903,Beverages
Vermont,04/16/22,11456451,Beverages
Vermont,04/23/22,13523850,Beverages
Vermont,04/30/22,11660848,Beverages
Vermont,05/07/22,12160782,Beverages
Vermont,05/14/22,11408827,Beverages
Vermont,05/21/22,11152964,Beverages
Vermont,05/28/22,11805073,Beverages
Vermont,06/04/22,12589368,Beverages
Vermont,06/11/22,12547194,Beverages
Vermont,06/18/22,12502286,Beverages
Vermont,06/25/22,12547985,Beverages
Vermont,07/02/22,12325704,Beverages
Vermont,07/09/22,12055065,Beverages
Vermont,07/16/22,15115345,Beverages
Vermont,07/23/22,11501302,Beverages
Vermont,07/30/22,12502037,Beverages
Vermont,08/06/22,11726947,Beverages
Vermont,08/13/22,12020024,Beverages
Vermont,08/20/22,11660021,Beverages
Vermont,08/27/22,12329934,Beverages
Vermont,09/03/22,10291549,Beverages
Vermont,09/10/22,9914408,Beverages
Vermont,09/17/22,10204922,Beverages
Vermont,09/24/22,9740165,Beverages
Vermont,10/01/22,10501062,Beverages
Vermont,10/08/22,9779052,Beverages
Vermont,10/15/22,10263540,Beverages
Vermont,10/22/22,10472570,Beverages
Vermont,10/29/22,10716569,Beverages
Vermont,11/05/22,10513238,Beverages
Vermont,11/12/22,10029634,Beverages
Vermont,11/19/22,9938370,Beverages
Vermont,11/26/22,10243757,Beverages
Vermont,12/03/22,9538757,Beverages
Vermont,12/10/22,9294573,Beverages
Vermont,12/17/22,9466888,Beverages
Vermont,12/24/22,9930221,Beverages
Vermont,12/31/22,9224185,Beverages
Virginia,01/12/19,134006912,Beverages
Virginia,01/19/19,120137232,Beverages
Virginia,01/26/19,141213134,Beverages
Virginia,02/02/19,145378438,Beverages
Virginia,02/09/19,147945323,Beverages
Virginia,02/16/19,139068081,Beverages
Virginia,02/23/19,142592680,Beverages
Virginia,03/02/19,169096630,Beverages
Virginia,03/09/19,173964928,Beverages
Virginia,03/16/19,167224082,Beverages
Virginia,03/23/19,211192102,Beverages
Virginia,03/30/19,147397862,Beverages
Virginia,04/06/19,176547870,Beverages
Virginia,04/13/19,170402241,Beverages
Virginia,04/20/19,173381439,Beverages
Virginia,04/27/19,170779918,Beverages
Virginia,05/04/19,173956380,Beverages
Virginia,05/11/19,165218278,Beverages
Virginia,05/18/19,141040567,Beverages
Virginia,05/25/19,164242660,Beverages
Virginia,06/01/19,189716066,Beverages
Virginia,06/08/19,181425306,Beverages
Virginia,06/15/19,187185072,Beverages
Virginia,06/22/19,180367656,Beverages
Virginia,06/29/19,172344697,Beverages
Virginia,07/06/19,178475572,Beverages
Virginia,07/13/19,172737684,Beverages
Virginia,07/20/19,176848713,Beverages
Virginia,07/27/19,180438322,Beverages
Virginia,08/03/19,166103058,Beverages
Virginia,08/10/19,178493458,Beverages
Virginia,08/17/19,167459062,Beverages
Virginia,08/24/19,170153441,Beverages
Virginia,08/31/19,171860203,Beverages
Virginia,09/07/19,152126848,Beverages
Virginia,09/14/19,147819051,Beverages
Virginia,09/21/19,150046410,Beverages
Virginia,09/28/19,143943458,Beverages
Virginia,10/05/19,147573479,Beverages
Virginia,10/12/19,148387563,Beverages
Virginia,10/19/19,148727864,Beverages
Virginia,10/26/19,150545297,Beverages
Virginia,11/02/19,153831457,Beverages
Virginia,11/09/19,152615894,Beverages
Virginia,11/16/19,150878542,Beverages
Virginia,11/23/19,153095597,Beverages
Virginia,11/30/19,151134900,Beverages
Virginia,12/07/19,143133717,Beverages
Virginia,12/14/19,135557008,Beverages
Virginia,12/21/19,121778723,Beverages
Virginia,12/28/19,138121404,Beverages
Virginia,01/04/20,141120347,Beverages
Virginia,01/11/20,139904210,Beverages
Virginia,01/18/20,141607203,Beverages
Virginia,01/25/20,149417231,Beverages
Virginia,02/01/20,137637293,Beverages
Virginia,02/08/20,144390414,Beverages
Virginia,02/15/20,147412019,Beverages
Virginia,02/22/20,140271055,Beverages
Virginia,02/29/20,141903150,Beverages
Virginia,03/07/20,179217872,Beverages
Virginia,03/14/20,164808606,Beverages
Virginia,03/21/20,175218254,Beverages
Virginia,03/28/20,178600203,Beverages
Virginia,04/04/20,172922821,Beverages
Virginia,04/11/20,168319838,Beverages
Virginia,04/18/20,170517325,Beverages
Virginia,04/25/20,163785524,Beverages
Virginia,05/02/20,165572760,Beverages
Virginia,05/09/20,171898946,Beverages
Virginia,05/16/20,167620944,Beverages
Virginia,05/23/20,174425754,Beverages
Virginia,05/30/20,176177569,Beverages
Virginia,06/06/20,185781937,Beverages
Virginia,06/13/20,184850286,Beverages
Virginia,06/20/20,189051579,Beverages
Virginia,06/27/20,176086560,Beverages
Virginia,07/04/20,178091122,Beverages
Virginia,07/11/20,171858223,Beverages
Virginia,07/18/20,184213626,Beverages
Virginia,07/25/20,172158401,Beverages
Virginia,08/01/20,178360038,Beverages
Virginia,08/08/20,181473561,Beverages
Virginia,08/15/20,176142285,Beverages
Virginia,08/22/20,165132488,Beverages
Virginia,08/29/20,174681731,Beverages
Virginia,09/05/20,150190595,Beverages
Virginia,09/12/20,142761841,Beverages
Virginia,09/19/20,153213040,Beverages
Virginia,09/26/20,153278873,Beverages
Virginia,10/03/20,156446711,Beverages
Virginia,10/10/20,143212475,Beverages
Virginia,10/17/20,146728507,Beverages
Virginia,10/24/20,147882737,Beverages
Virginia,10/31/20,144838529,Beverages
Virginia,11/07/20,150388267,Beverages
Virginia,11/14/20,154407694,Beverages
Virginia,11/21/20,156298448,Beverages
Virginia,11/28/20,158525958,Beverages
Virginia,12/05/20,137321148,Beverages
Virginia,12/12/20,119315867,Beverages
Virginia,12/19/20,147403558,Beverages
Virginia,12/26/20,141505131,Beverages
Virginia,01/02/21,146934243,Beverages
Virginia,01/09/21,144392054,Beverages
Virginia,01/16/21,148422996,Beverages
Virginia,01/23/21,139740350,Beverages
Virginia,01/30/21,147430773,Beverages
Virginia,02/06/21,152938060,Beverages
Virginia,02/13/21,140438721,Beverages
Virginia,02/20/21,151751641,Beverages
Virginia,02/27/21,146264876,Beverages
Virginia,03/06/21,179494195,Beverages
Virginia,03/13/21,175542279,Beverages
Virginia,03/20/21,172480837,Beverages
Virginia,03/27/21,171995595,Beverages
Virginia,04/03/21,166044934,Beverages
Virginia,04/10/21,171351176,Beverages
Virginia,04/17/21,171143028,Beverages
Virginia,04/24/21,177409266,Beverages
Virginia,05/01/21,175557646,Beverages
Virginia,05/08/21,171095817,Beverages
Virginia,05/15/21,165183981,Beverages
Virginia,05/22/21,177654079,Beverages
Virginia,05/29/21,172457695,Beverages
Virginia,06/05/21,182473393,Beverages
Virginia,06/12/21,178032491,Beverages
Virginia,06/19/21,191878952,Beverages
Virginia,06/26/21,185886647,Beverages
Virginia,07/03/21,186635157,Beverages
Virginia,07/10/21,183219072,Beverages
Virginia,07/17/21,186100127,Beverages
Virginia,07/24/21,184915279,Beverages
Virginia,07/31/21,172142644,Beverages
Virginia,08/07/21,181953052,Beverages
Virginia,08/14/21,172179709,Beverages
Virginia,08/21/21,169109098,Beverages
Virginia,08/28/21,178434532,Beverages
Virginia,09/04/21,149374927,Beverages
Virginia,09/11/21,127637662,Beverages
Virginia,09/18/21,153658739,Beverages
Virginia,09/25/21,148360501,Beverages
Virginia,10/02/21,149481478,Beverages
Virginia,10/09/21,153522790,Beverages
Virginia,10/16/21,144747757,Beverages
Virginia,10/23/21,147457505,Beverages
Virginia,10/30/21,151481811,Beverages
Virginia,11/06/21,149151726,Beverages
Virginia,11/13/21,159633409,Beverages
Virginia,11/20/21,161543110,Beverages
Virginia,11/27/21,161562419,Beverages
Virginia,12/04/21,163518833,Beverages
Virginia,12/11/21,122592312,Beverages
Virginia,12/18/21,144162595,Beverages
Virginia,12/25/21,149228976,Beverages
Virginia,01/01/22,150789930,Beverages
Virginia,01/08/22,142749967,Beverages
Virginia,01/15/22,122503597,Beverages
Virginia,01/22/22,148468714,Beverages
Virginia,01/29/22,144793238,Beverages
Virginia,02/05/22,147809773,Beverages
Virginia,02/12/22,122596058,Beverages
Virginia,02/19/22,143408994,Beverages
Virginia,02/26/22,142903437,Beverages
Virginia,03/05/22,176162782,Beverages
Virginia,03/12/22,168565227,Beverages
Virginia,03/19/22,174049121,Beverages
Virginia,03/26/22,174488226,Beverages
Virginia,04/02/22,183384592,Beverages
Virginia,04/09/22,168487155,Beverages
Virginia,04/16/22,179639865,Beverages
Virginia,04/23/22,175450319,Beverages
Virginia,04/30/22,177834941,Beverages
Virginia,05/07/22,174279043,Beverages
Virginia,05/14/22,168008193,Beverages
Virginia,05/21/22,168521614,Beverages
Virginia,05/28/22,174302394,Beverages
Virginia,06/04/22,181356618,Beverages
Virginia,06/11/22,188973157,Beverages
Virginia,06/18/22,194452782,Beverages
Virginia,06/25/22,177848226,Beverages
Virginia,07/02/22,155101881,Beverages
Virginia,07/09/22,177582795,Beverages
Virginia,07/16/22,182770729,Beverages
Virginia,07/23/22,175333919,Beverages
Virginia,07/30/22,177275226,Beverages
Virginia,08/06/22,178712830,Beverages
Virginia,08/13/22,219718471,Beverages
Virginia,08/20/22,177923372,Beverages
Virginia,08/27/22,185157577,Beverages
Virginia,09/03/22,149768195,Beverages
Virginia,09/10/22,160220456,Beverages
Virginia,09/17/22,156143843,Beverages
Virginia,09/24/22,157954270,Beverages
Virginia,10/01/22,152156028,Beverages
Virginia,10/08/22,155467582,Beverages
Virginia,10/15/22,151587066,Beverages
Virginia,10/22/22,150569391,Beverages
Virginia,10/29/22,158072919,Beverages
Virginia,11/05/22,158144480,Beverages
Virginia,11/12/22,157483381,Beverages
Virginia,11/19/22,158197400,Beverages
Virginia,11/26/22,160884552,Beverages
Virginia,12/03/22,139112863,Beverages
Virginia,12/10/22,145687994,Beverages
Virginia,12/17/22,147202411,Beverages
Virginia,12/24/22,143608696,Beverages
Virginia,12/31/22,142502965,Beverages
Washington,01/12/19,93721421,Beverages
Washington,01/19/19,96550740,Beverages
Washington,01/26/19,96354181,Beverages
Washington,02/02/19,92670315,Beverages
Washington,02/09/19,108924858,Beverages
Washington,02/16/19,96462931,Beverages
Washington,02/23/19,98750454,Beverages
Washington,03/02/19,108383404,Beverages
Washington,03/09/19,107323577,Beverages
Washington,03/16/19,112424145,Beverages
